"name","mbid","streamable","artist_name","artist_mbid","album_name","album_mbid","url","image_small","image_medium","image_large","image_extra","date"
"031007_melissa_les_francais","","0","Les Grandes Gueules","98d51ca9-49aa-4c18-83a5-6f495b15400e","","","https://www.last.fm/music/Les+Grandes+Gueules/_/031007_melissa_les_francais","","","","","1108290002"
"Blitzkrieg","f41e5d32-a8ba-4d6a-8d3f-47099cfcb8b4","0","Metallica","65f4f0c5-ef9e-490c-aee3-909e7ae6b2ab","","","https://www.last.fm/music/Metallica/_/Blitzkrieg","","","","","1108290002"
"Turning_Japanese","","0","No Use for a Name","d7bd0fad-2f06-4936-89ad-60c5b6ada3c1","","","https://www.last.fm/music/No+Use+for+a+Name/_/Turning_Japanese","","","","","1108290002"
"Courrier des fans","","0","Les Grandes Gueules","98d51ca9-49aa-4c18-83a5-6f495b15400e","","","https://www.last.fm/music/Les+Grandes+Gueules/_/Courrier+des+fans","","","","","1108290002"
"Gotta Get Away","24b67665-5781-447f-b420-13e07971f828","0","The Offspring","23a03e33-a603-404e-bcbf-2c00159d7067","","","https://www.last.fm/music/The+Offspring/_/Gotta+Get+Away","","","","","1108290002"
"Right Turn Clyde","","0","Bloodhound Gang","b2dbfc09-b332-408b-a235-1850e41971c5","","","https://www.last.fm/music/Bloodhound+Gang/_/Right+Turn+Clyde","","","","","1108290002"
"Doom 2 BarrelsOFun OC ReMix","","0","Mazedude","c247ac97-44a9-4fbe-9b90-3db6b23cf80b","","","https://www.last.fm/music/Mazedude/_/Doom+2+BarrelsOFun+OC+ReMix","","","","","1108290002"
"Bulls On Parade (Live)","f4b2058a-7328-4e9f-aa8d-cbfde8cede9e","0","Rage Against the Machine","3798b104-01cb-484c-a3b0-56adc6399b80","","","https://www.last.fm/music/Rage+Against+the+Machine/_/Bulls+On+Parade+(Live)","","","","","1108290002"
"Suteki Da Ne","","0","Final Fantasy X Piano Collections","","","","https://www.last.fm/music/Final+Fantasy+X+Piano+Collections/_/Suteki+Da+Ne","","","","","1108290002"
"Ending Theme","","0","Final Fantasy X Piano Collections","","","","https://www.last.fm/music/Final+Fantasy+X+Piano+Collections/_/Ending+Theme","","","","","1108290002"
"Un Char Qui Parle","","0","Elvis Gratton","86c9e433-bb78-48cb-983c-edb0c84c1895","","","https://www.last.fm/music/Elvis+Gratton/_/Un+Char+Qui+Parle","","","","","1108290002"
"031010_dassin_jmparent","","0","Les Grandes Gueules","98d51ca9-49aa-4c18-83a5-6f495b15400e","","","https://www.last.fm/music/Les+Grandes+Gueules/_/031010_dassin_jmparent","","","","","1108290002"
"Enrique - Est à Cannes","","0","Les Grandes Gueules","98d51ca9-49aa-4c18-83a5-6f495b15400e","","","https://www.last.fm/music/Les+Grandes+Gueules/_/Enrique+-+Est+%C3%A0+Cannes","","","","","1108290002"
"What's Happenin ft. Busta Rhymes","","0","Method Man","94dbfe2e-ca48-4e08-a5a8-e1e74136c63d","","","https://www.last.fm/music/Method+Man/_/What%27s+Happenin+ft.+Busta+Rhymes","","","","","1108290002"
"The People Of The Far North","","0","Final Fantasy X Piano Collections","","","","https://www.last.fm/music/Final+Fantasy+X+Piano+Collections/_/The+People+Of+The+Far+North","","","","","1108290002"
"Sa tétine","","0","Les Grandes Gueules","98d51ca9-49aa-4c18-83a5-6f495b15400e","","","https://www.last.fm/music/Les+Grandes+Gueules/_/Sa+t%C3%A9tine","","","","","1108290002"
"Steppin' Thru","","0","Swollen Members","7ff86f63-f50b-45ca-8eb6-c391926e022d","","","https://www.last.fm/music/Swollen+Members/_/Steppin%27+Thru","","","","","1108290002"
"Radio Ragga","78fb59e9-fa23-4d6b-a11f-3eed64a63952","0","Down By Law","7d990fa3-e1a0-4d6e-b266-222a66bd3f83","","","https://www.last.fm/music/Down+By+Law/_/Radio+Ragga","","","","","1108290002"
"Freddy vs Jason","","0","Les Grandes Gueules","98d51ca9-49aa-4c18-83a5-6f495b15400e","","","https://www.last.fm/music/Les+Grandes+Gueules/_/Freddy+vs+Jason","","","","","1108290002"
"Montagnes russes","","0","Réjean de Terrebonne","","","","https://www.last.fm/music/R%C3%A9jean+de+Terrebonne/_/Montagnes+russes","","","","","1108290002"
"Reino De Silia","","0","V. Amigo","","","","https://www.last.fm/music/V.+Amigo/_/Reino+De+Silia","","","","","1108290002"
"030929_dassin_michel_cote","","0","Les Grandes Gueules","98d51ca9-49aa-4c18-83a5-6f495b15400e","","","https://www.last.fm/music/Les+Grandes+Gueules/_/030929_dassin_michel_cote","","","","","1108290002"
"Réjean - Radio-Canada","","0","Jean-Claude Gélinas","","","","https://www.last.fm/music/Jean-Claude+G%C3%A9linas/_/R%C3%A9jean+-+Radio-Canada","","","","","1108290002"
"031029_dassin_joe_le_fun","","0","Les Grandes Gueules","98d51ca9-49aa-4c18-83a5-6f495b15400e","","","https://www.last.fm/music/Les+Grandes+Gueules/_/031029_dassin_joe_le_fun","","","","","1108290002"
"Take Me Away","3d0edebd-f41e-4600-9084-cd719513099f","0","Fefe Dobson","42f55e6a-7a8d-4e8f-bbc7-da411b41bd15","","","https://www.last.fm/music/Fefe+Dobson/_/Take+Me+Away","","","","","1108290002"
"031021 vigneault emeute","","0","Les Grandes Gueules","98d51ca9-49aa-4c18-83a5-6f495b15400e","","","https://www.last.fm/music/Les+Grandes+Gueules/_/031021+vigneault+emeute","","","","","1108290002"
"Bisaido Island","","0","Masashi Hamauzu, Aki Kuroda","","","","https://www.last.fm/music/Masashi+Hamauzu,+Aki+Kuroda/_/Bisaido+Island","","","","","1108290002"
"Orteils","","0","Réjean de Terrebonne","","","","https://www.last.fm/music/R%C3%A9jean+de+Terrebonne/_/Orteils","","","","","1108290002"
"N.W.O","","0","Ministry","13df2a46-f72f-40e7-aa63-26fcf62c7048","","","https://www.last.fm/music/Ministry/_/N.W.O","","","","","1108290002"
"Can't WaIt One Minute More","8d6a5922-d7ff-4ee8-9e44-ad943d4218df","0","CIV","1649c891-eea0-45b2-8caf-c85d985ff3bd","","","https://www.last.fm/music/CIV/_/Can%27t+WaIt+One+Minute+More","","","","","1108290002"
"Can't WaIt One Minute More","8d6a5922-d7ff-4ee8-9e44-ad943d4218df","0","CIV","1649c891-eea0-45b2-8caf-c85d985ff3bd","","","https://www.last.fm/music/CIV/_/Can%27t+WaIt+One+Minute+More","","","","","1108290002"
"031006_rougeau_lanc_poursuite","","0","Les Grandes Gueules","98d51ca9-49aa-4c18-83a5-6f495b15400e","","","https://www.last.fm/music/Les+Grandes+Gueules/_/031006_rougeau_lanc_poursuite","","","","","1108290002"
"Fuck Religion","","0","Propagandhi","cc546218-cc08-4ae9-9592-ac1596c1470d","","","https://www.last.fm/music/Propagandhi/_/Fuck+Religion","","","","","1108290002"
"Recherche un loyer","","0","Ti-Rouge","","","","https://www.last.fm/music/Ti-Rouge/_/Recherche+un+loyer","","","","","1108290002"
"Masterpiece Conspiracy","46c08928-7950-4632-bbd2-cdbddba04674","0","P.O.D.","b3b81e34-2bfa-4d3c-be35-8a528f06fcd0","","","https://www.last.fm/music/P.O.D./_/Masterpiece+Conspiracy","","","","","1108290002"
"Quiz de lutte","","0","Les Grandes Gueules","98d51ca9-49aa-4c18-83a5-6f495b15400e","","","https://www.last.fm/music/Les+Grandes+Gueules/_/Quiz+de+lutte","","","","","1108290002"
"Live and Let Die","fbb3837e-7f3c-4543-bcc0-ad95fe095b84","0","Guns N' Roses","eeb1195b-f213-4ce1-b28c-8565211f8e43","","","https://www.last.fm/music/Guns+N%27+Roses/_/Live+and+Let+Die","","","","","1108290002"
"No Sleep Till Brooklyn","","0","Beastie Boys","","","","https://www.last.fm/music/Beastie+Boys/_/No+Sleep+Till+Brooklyn","","","","","1108290002"
"How Come","fa05f816-ab39-4ee8-b702-0319538340fc","0","D12","9ab19acf-06d9-4c92-bd5a-8c945488d45b","","","https://www.last.fm/music/D12/_/How+Come","","","","","1108290002"
"Debt","f4514d4e-4fd3-4340-858b-fecd6fcdcf90","0","Face to Face","92f5c717-83e9-4df1-9250-7964ba2bd770","","","https://www.last.fm/music/Face+to+Face/_/Debt","","","","","1108290002"
"Frappé par la foudre","","0","Les Grandes Gueules","98d51ca9-49aa-4c18-83a5-6f495b15400e","","","https://www.last.fm/music/Les+Grandes+Gueules/_/Frapp%C3%A9+par+la+foudre","","","","","1108290002"
"Les Patates","f7227414-9b34-4f80-aa02-65b76f38cca0","0","Mononc' Serge & Anonymus","1ccb9ac0-134c-4eac-94a9-1ef7b4914d32","","","https://www.last.fm/music/Mononc%27+Serge+&+Anonymus/_/Les+Patates","","","","","1108290002"
"031028 gilles beat gamache 5","","0","Les Grandes Gueules","98d51ca9-49aa-4c18-83a5-6f495b15400e","","","https://www.last.fm/music/Les+Grandes+Gueules/_/031028+gilles+beat+gamache+5","","","","","1108290002"
"Devil Man","","0","White Zombie","cfe572bf-840f-4bed-934a-f69f4b1e90d4","","","https://www.last.fm/music/White+Zombie/_/Devil+Man","","","","","1108290002"
"030915_enrique_cabane_tuques","","0","Les Grandes Gueules","98d51ca9-49aa-4c18-83a5-6f495b15400e","","","https://www.last.fm/music/Les+Grandes+Gueules/_/030915_enrique_cabane_tuques","","","","","1108290002"
"Creeping Death","0720165b-d9ca-49d0-8e0a-0c48354c0b0a","0","Metallica","65f4f0c5-ef9e-490c-aee3-909e7ae6b2ab","","","https://www.last.fm/music/Metallica/_/Creeping+Death","","","","","1108290002"
"electric head pt.1","","0","White Zombie","cfe572bf-840f-4bed-934a-f69f4b1e90d4","","","https://www.last.fm/music/White+Zombie/_/electric+head+pt.1","","","","","1108290002"
"040121 vigneault sorciere","","0","Les Grandes Gueules","98d51ca9-49aa-4c18-83a5-6f495b15400e","","","https://www.last.fm/music/Les+Grandes+Gueules/_/040121+vigneault+sorciere","","","","","1108290002"
"Chrono Cross Dream Shore Sonata-Fantasy OC ReMix","","0","MC","467b9895-59b9-432e-a80d-cc6f5f91b66e","","","https://www.last.fm/music/MC/_/Chrono+Cross+Dream+Shore+Sonata-Fantasy+OC+ReMix","","","","","1108290002"
"Lean Back","03034f1b-420b-4a52-a23d-e8d2f97b88f8","0","Terror Squad","995d7339-ff57-498e-9c8e-faf955eba696","","","https://www.last.fm/music/Terror+Squad/_/Lean+Back","","","","","1108290002"
"031030_enrique_pat_norman","","0","Les Grandes Gueules","98d51ca9-49aa-4c18-83a5-6f495b15400e","","","https://www.last.fm/music/Les+Grandes+Gueules/_/031030_enrique_pat_norman","","","","","1108290002"
"031021_rougeau_site_internet","","0","Les Grandes Gueules","98d51ca9-49aa-4c18-83a5-6f495b15400e","","","https://www.last.fm/music/Les+Grandes+Gueules/_/031021_rougeau_site_internet","","","","","1108290002"
"031009_enrique_mess_pepito","","0","Les Grandes Gueules","98d51ca9-49aa-4c18-83a5-6f495b15400e","","","https://www.last.fm/music/Les+Grandes+Gueules/_/031009_enrique_mess_pepito","","","","","1108290002"
"Enrique - son mariage","","0","Les Grandes Gueules","98d51ca9-49aa-4c18-83a5-6f495b15400e","","","https://www.last.fm/music/Les+Grandes+Gueules/_/Enrique+-+son+mariage","","","","","1108290002"
"Running Blind","0d774048-f3d7-4c65-b3f5-4f79f2a58df6","0","Godsmack","ac2d1c91-3667-46aa-9fe7-170ca7fce9e2","","","https://www.last.fm/music/Godsmack/_/Running+Blind","","","","","1108290002"
"You Could Be Mine","63d80eb6-0c0a-452d-b36d-eee5252da412","0","Guns N' Roses","eeb1195b-f213-4ce1-b28c-8565211f8e43","","","https://www.last.fm/music/Guns+N%27+Roses/_/You+Could+Be+Mine","","","","","1108290002"
"031020_enrique_occ2","","0","Les Grandes Gueules","98d51ca9-49aa-4c18-83a5-6f495b15400e","","","https://www.last.fm/music/Les+Grandes+Gueules/_/031020_enrique_occ2","","","","","1108290002"
"Guadosalam","b7b22081-ba10-4184-9691-df15edc8dc84","0","仲野順也","00d4876a-cb9f-45aa-81ed-7673ad81f3df","","","https://www.last.fm/music/%E4%BB%B2%E9%87%8E%E9%A0%86%E4%B9%9F/_/Guadosalam","","","","","1108290002"
"Toxic","0c771a6a-8904-479b-b864-9176047dad59","0","Britney Spears","45a663b5-b1cb-4a91-bff6-2bef7bbfdd76","","","https://www.last.fm/music/Britney+Spears/_/Toxic","","","","","1108290002"
"Claude Poirier l'assistance annuaire","","0","Réjean de Terrebonne","","","","https://www.last.fm/music/R%C3%A9jean+de+Terrebonne/_/Claude+Poirier+l%27assistance+annuaire","","","","","1108290002"
"You're My Best Friend","ad17b4a9-08d9-42d8-bd44-d5dfc42c516a","0","Queen","420ca290-76c5-41af-999e-564d7c71f1a7","","","https://www.last.fm/music/Queen/_/You%27re+My+Best+Friend","","","","","1108290002"
"Radio Joe Dassin - Le camping","","0","Les Grandes Gueules","98d51ca9-49aa-4c18-83a5-6f495b15400e","","","https://www.last.fm/music/Les+Grandes+Gueules/_/Radio+Joe+Dassin+-+Le+camping","","","","","1108290002"
"Let_Them_Eat_War","","0","Bad Religion","149e6720-4e4a-41a4-afca-6d29083fc091","","","https://www.last.fm/music/Bad+Religion/_/Let_Them_Eat_War","","","","","1108290002"
"Blur The Technicolor","5b96855e-6874-4555-9eac-2d44d4efa11c","0","White Zombie","cfe572bf-840f-4bed-934a-f69f4b1e90d4","","","https://www.last.fm/music/White+Zombie/_/Blur+The+Technicolor","","","","","1108290002"
"Nain Dépôt","","0","Les Grandes Gueules","98d51ca9-49aa-4c18-83a5-6f495b15400e","","","https://www.last.fm/music/Les+Grandes+Gueules/_/Nain+D%C3%A9p%C3%B4t","","","","","1108290002"
"031021_vigneault_emeute","","0","Les Grandes Gueules","98d51ca9-49aa-4c18-83a5-6f495b15400e","","","https://www.last.fm/music/Les+Grandes+Gueules/_/031021_vigneault_emeute","","","","","1108290002"
"031007_dassin_album_gg","","0","Les Grandes Gueules","98d51ca9-49aa-4c18-83a5-6f495b15400e","","","https://www.last.fm/music/Les+Grandes+Gueules/_/031007_dassin_album_gg","","","","","1108290002"
"040121_vigneault_sorciere","","0","Les Grandes Gueules","98d51ca9-49aa-4c18-83a5-6f495b15400e","","","https://www.last.fm/music/Les+Grandes+Gueules/_/040121_vigneault_sorciere","","","","","1108290002"
"031022_thunder_sa_blonde","","0","Les Grandes Gueules","98d51ca9-49aa-4c18-83a5-6f495b15400e","","","https://www.last.fm/music/Les+Grandes+Gueules/_/031022_thunder_sa_blonde","","","","","1108290002"
"Not Listening","a1af10f5-5411-49d7-abb9-f44a828c77d5","0","Papa Roach","c5eb9407-caeb-4303-b383-6929aa94021c","","","https://www.last.fm/music/Papa+Roach/_/Not+Listening","","","","","1108290002"
"Supermanic Soul","7c9a3c66-2e4c-4284-a357-fccaf604baa0","0","Ministry","13df2a46-f72f-40e7-aa63-26fcf62c7048","","","https://www.last.fm/music/Ministry/_/Supermanic+Soul","","","","","1108290002"
"Triumph of the Heart","","0","Björk","87c5dedd-371d-4a53-9f7f-80522fb7f3cb","","","https://www.last.fm/music/Bj%C3%B6rk/_/Triumph+of+the+Heart","","","","","1108290001"
"White Kaps - Better Life","","0","White Kaps","afbd45f0-5811-44cb-b954-3eab7db318da","","","https://www.last.fm/music/White+Kaps/_/White+Kaps+-+Better+Life","","","","","1108290001"
"Sweet Child o' Mine","","0","Guns N' Roses","eeb1195b-f213-4ce1-b28c-8565211f8e43","","","https://www.last.fm/music/Guns+N%27+Roses/_/Sweet+Child+o%27+Mine","","","","","1108290001"
"Zelda: Link's Awakening Braving Tal Tal Heights OC ReMix","","0","Disco Dan","30775634-0548-4cf9-9e3b-0a7fe9d33ae0","","","https://www.last.fm/music/Disco+Dan/_/Zelda:+Link%27s+Awakening+Braving+Tal+Tal+Heights+OC+ReMix","","","","","1108290001"
"Shazam!","","0","Beastie Boys","","","","https://www.last.fm/music/Beastie+Boys/_/Shazam%21","","","","","1108290001"
"Réjean - CKVL I","","0","Jean-Claude Gélinas","","","","https://www.last.fm/music/Jean-Claude+G%C3%A9linas/_/R%C3%A9jean+-+CKVL+I","","","","","1108290001"
"The Look of Love 2002","","0","Faysal","e3f2a495-0cb9-4582-8c7f-5978c644f413","","","https://www.last.fm/music/Faysal/_/The+Look+of+Love+2002","","","","","1108290001"
"Where Is the Love","cbd8bf6c-0492-44e8-a6c9-6184856525e5","0","Black Eyed Peas","d5be5333-4171-427e-8e12-732087c6b78e","","","https://www.last.fm/music/Black+Eyed+Peas/_/Where+Is+the+Love","","","","","1108290001"
"Roots Bloody Roots","7eae3f85-7ded-487d-809d-925bd369a57b","0","Sepultura","1d93c839-22e7-4f76-ad84-d27039efc048","","","https://www.last.fm/music/Sepultura/_/Roots+Bloody+Roots","","","","","1108290001"
"She","7ed813a3-56b6-4acf-8cbe-c89bc750ec15","0","Green Day","084308bd-1654-436f-ba03-df6697104e19","","","https://www.last.fm/music/Green+Day/_/She","","","","","1108290001"
"This Time I Know It's for Real","","0","Kelly Llorenna","01a5a6cb-f361-4738-bcba-f40bd5553f3c","","","https://www.last.fm/music/Kelly+Llorenna/_/This+Time+I+Know+It%27s+for+Real","","","","","1108290001"
"Voiture","","0","Réjean de Terrebonne","","","","https://www.last.fm/music/R%C3%A9jean+de+Terrebonne/_/Voiture","","","","","1108290001"
"The Champ Is Here (Prod By Green Lantern)","","0","Jadakiss","83735edd-f2a3-41d0-a31d-652bc3cadb3e","","","https://www.last.fm/music/Jadakiss/_/The+Champ+Is+Here+(Prod+By+Green+Lantern)","","","","","1108290001"
"Somebody Told Me","309eb50b-637b-476c-9f23-a589a90432fe","0","The Killers","95e1ead9-4d31-4808-a7ac-32c3614c116b","","","https://www.last.fm/music/The+Killers/_/Somebody+Told+Me","","","","","1108290001"
"Réjean  - CKVL II","","0","Jean-Claude Gélinas","","","","https://www.last.fm/music/Jean-Claude+G%C3%A9linas/_/R%C3%A9jean++-+CKVL+II","","","","","1108290001"
"Steph Ouellet / Le Lifegard","","0","Les Grandes Gueules","98d51ca9-49aa-4c18-83a5-6f495b15400e","","","https://www.last.fm/music/Les+Grandes+Gueules/_/Steph+Ouellet+%2F+Le+Lifegard","","","","","1108290001"
"Traveling Company","","0","Masashi Hamauzu, Aki Kuroda","","","","https://www.last.fm/music/Masashi+Hamauzu,+Aki+Kuroda/_/Traveling+Company","","","","","1108290001"
"You Don't Care Nothin'","0a79417d-6470-40ea-bc77-d613861b3e35","0","Rancid","24f8d8a5-269b-475c-a1cb-792990b0b2ee","","","https://www.last.fm/music/Rancid/_/You+Don%27t+Care+Nothin%27","","","","","1108290001"
"Trailer Music","","0","halo 2","","","","https://www.last.fm/music/halo+2/_/Trailer+Music","","","","","1108290001"
"Soulmate","1a84c939-d3e9-4e14-acd7-ae44260a810b","0","No Use for a Name","d7bd0fad-2f06-4936-89ad-60c5b6ada3c1","","","https://www.last.fm/music/No+Use+for+a+Name/_/Soulmate","","","","","1108290001"
"Scandalous","4b403cc7-1c1a-4bb8-b39b-366c48157533","0","Mis-Teeq","55d648e3-60d0-4fce-851d-cf6fb1c4e398","","","https://www.last.fm/music/Mis-Teeq/_/Scandalous","","","","","1108290001"
"Tidus' Theme","","0","植松伸夫","92bb085a-2924-4479-b627-181a1835d2f5","","","https://www.last.fm/music/%E6%A4%8D%E6%9D%BE%E4%BC%B8%E5%A4%AB/_/Tidus%27+Theme","","","","","1108290001"
"Seasons Change","4a44f675-bde2-41ad-a941-93120f95b46a","0","Anastacia","d3b2bec4-b70e-460e-b433-a865ceac2de8","","","https://www.last.fm/music/Anastacia/_/Seasons+Change","","","","","1108290001"
"Sortie de son nouvel album","","0","Les Grandes Gueules","98d51ca9-49aa-4c18-83a5-6f495b15400e","","","https://www.last.fm/music/Les+Grandes+Gueules/_/Sortie+de+son+nouvel+album","","","","","1108290001"
"The Rockafeller Skank","4e5f16e7-330e-4459-aa30-71a7aabac392","0","Fatboy Slim","ba81eb4a-0c89-489f-9982-0154b8083a28","","","https://www.last.fm/music/Fatboy+Slim/_/The+Rockafeller+Skank","","","","","1108290001"
"What Is Fight Club","","0","The Dust Brothers","cd25e66d-24c1-4e5a-a14f-5d61d14cdcfc","","","https://www.last.fm/music/The+Dust+Brothers/_/What+Is+Fight+Club","","","","","1108290001"
"Show Me How To Live","62d9d200-5445-4ee9-9541-88345027d0f1","0","Audioslave","020bfbb4-05c3-4c86-b372-17825c262094","","","https://www.last.fm/music/Audioslave/_/Show+Me+How+To+Live","","","","","1108290001"
"Via Purifico","","0","Final Fantasy X Piano Collecti","","","","https://www.last.fm/music/Final+Fantasy+X+Piano+Collecti/_/Via+Purifico","","","","","1108290001"
"Rêve d'enfants de chienne","","0","Les Grandes Gueules","98d51ca9-49aa-4c18-83a5-6f495b15400e","","","https://www.last.fm/music/Les+Grandes+Gueules/_/R%C3%AAve+d%27enfants+de+chienne","","","","","1108290001"
"Y'a Du Monde","f49d0552-349e-4ec9-882a-400b55eedd13","0","Dany Bédar","06de5b62-2c37-487c-a69f-0cf79ac37255","","","https://www.last.fm/music/Dany+B%C3%A9dar/_/Y%27a+Du+Monde","","","","","1108290001"
"Take Me to the Clouds Above","408b4703-9dec-4449-88f9-7e4a28dfb147","0","LMC vs. U2","43967d0a-1857-4cb9-a2f3-1a8f6fe5a2ad","","","https://www.last.fm/music/LMC+vs.+U2/_/Take+Me+to+the+Clouds+Above","","","","","1108290001"
"To Zanarkand","f1c71275-30c9-40b3-b4dd-818f117cb58d","0","植松伸夫","92bb085a-2924-4479-b627-181a1835d2f5","","","https://www.last.fm/music/%E6%A4%8D%E6%9D%BE%E4%BC%B8%E5%A4%AB/_/To+Zanarkand","","","","","1108290001"
"Ti-Rouge : Sa télécommande est morte","","0","Les Grandes Gueules","98d51ca9-49aa-4c18-83a5-6f495b15400e","","","https://www.last.fm/music/Les+Grandes+Gueules/_/Ti-Rouge+:+Sa+t%C3%A9l%C3%A9commande+est+morte","","","","","1108290001"
"Two-Lane Blacktop","7547bb03-1b5c-4ae2-a8d4-d75bc2e603aa","0","Rob Zombie","c995a379-60b9-404b-bd97-a7e2de0751d3","","","https://www.last.fm/music/Rob+Zombie/_/Two-Lane+Blacktop","","","","","1108290001"
"Thunder Plains","","0","[unknown]","5dfdca28-9ddc-4853-933c-8bc97d87beec","","","https://www.last.fm/music/%5Bunknown%5D/_/Thunder+Plains","","","","","1108290001"
"Rikku's Theme","","0","Final Fantasy X Piano Collections","","","","https://www.last.fm/music/Final+Fantasy+X+Piano+Collections/_/Rikku%27s+Theme","","","","","1108290001"
"Song of Prayer","2c40177a-18b5-4453-8ceb-3042f7e791ba","0","植松伸夫","92bb085a-2924-4479-b627-181a1835d2f5","","","https://www.last.fm/music/%E6%A4%8D%E6%9D%BE%E4%BC%B8%E5%A4%AB/_/Song+of+Prayer","","","","","1108290001"
"Une chanson pour moi","21e1c5fe-8962-402b-a086-58c4bfaafbc2","0","Daniel Bélanger","93c0a24d-9a7d-446a-b16b-93b412206780","","","https://www.last.fm/music/Daniel+B%C3%A9langer/_/Une+chanson+pour+moi","","","","","1108290001"
"Yuna's Determination","010a6bf9-042e-404d-af3d-3079c2872885","0","植松伸夫","92bb085a-2924-4479-b627-181a1835d2f5","","","https://www.last.fm/music/%E6%A4%8D%E6%9D%BE%E4%BC%B8%E5%A4%AB/_/Yuna%27s+Determination","","","","","1108290001"
"Turning_Japanese","","0","No Use for a Name","d7bd0fad-2f06-4936-89ad-60c5b6ada3c1","","","https://www.last.fm/music/No+Use+for+a+Name/_/Turning_Japanese","","","","","1108290001"
"Right Turn Clyde","","0","Bloodhound Gang","b2dbfc09-b332-408b-a235-1850e41971c5","","","https://www.last.fm/music/Bloodhound+Gang/_/Right+Turn+Clyde","","","","","1108290001"
"Suteki Da Ne","","0","Final Fantasy X Piano Collections","","","","https://www.last.fm/music/Final+Fantasy+X+Piano+Collections/_/Suteki+Da+Ne","","","","","1108290001"
"Un Char Qui Parle","","0","Elvis Gratton","86c9e433-bb78-48cb-983c-edb0c84c1895","","","https://www.last.fm/music/Elvis+Gratton/_/Un+Char+Qui+Parle","","","","","1108290001"
"What's Happenin ft. Busta Rhymes","","0","Method Man","94dbfe2e-ca48-4e08-a5a8-e1e74136c63d","","","https://www.last.fm/music/Method+Man/_/What%27s+Happenin+ft.+Busta+Rhymes","","","","","1108290001"
"The People Of The Far North","","0","Final Fantasy X Piano Collections","","","","https://www.last.fm/music/Final+Fantasy+X+Piano+Collections/_/The+People+Of+The+Far+North","","","","","1108290001"
"Sa tétine","","0","Les Grandes Gueules","98d51ca9-49aa-4c18-83a5-6f495b15400e","","","https://www.last.fm/music/Les+Grandes+Gueules/_/Sa+t%C3%A9tine","","","","","1108290001"
"Steppin' Thru","","0","Swollen Members","7ff86f63-f50b-45ca-8eb6-c391926e022d","","","https://www.last.fm/music/Swollen+Members/_/Steppin%27+Thru","","","","","1108290001"
"Tush","7c2d2c8e-4e39-40b3-9c5c-1f9b13fb1e39","0","ZZ Top","a81259a0-a2f5-464b-866e-71220f2739f1","","","https://www.last.fm/music/ZZ+Top/_/Tush","","","","","1108290001"
"Réjean - Radio-Canada","","0","Jean-Claude Gélinas","","","","https://www.last.fm/music/Jean-Claude+G%C3%A9linas/_/R%C3%A9jean+-+Radio-Canada","","","","","1108290001"
"Take Me Away","3d0edebd-f41e-4600-9084-cd719513099f","0","Fefe Dobson","42f55e6a-7a8d-4e8f-bbc7-da411b41bd15","","","https://www.last.fm/music/Fefe+Dobson/_/Take+Me+Away","","","","","1108290001"
"The Four Horsemen","8c282498-823c-4c6e-a3b1-a0ab3c861ee6","0","Metallica","65f4f0c5-ef9e-490c-aee3-909e7ae6b2ab","","","https://www.last.fm/music/Metallica/_/The+Four+Horsemen","","","","","1108290001"
"Stillborn Feat Ozzy Osbourne","","0","Black Label Society","a8e935c6-3fcc-414c-900c-77e8170e7e7c","","","https://www.last.fm/music/Black+Label+Society/_/Stillborn+Feat+Ozzy+Osbourne","","","","","1108290001"
"Running Blind","0d774048-f3d7-4c65-b3f5-4f79f2a58df6","0","Godsmack","ac2d1c91-3667-46aa-9fe7-170ca7fce9e2","","","https://www.last.fm/music/Godsmack/_/Running+Blind","","","","","1108290001"
"Surveille des champs de blé d'inde","","0","Les Grandes Gueules","98d51ca9-49aa-4c18-83a5-6f495b15400e","","","https://www.last.fm/music/Les+Grandes+Gueules/_/Surveille+des+champs+de+bl%C3%A9+d%27inde","","","","","1108290001"
"You Could Be Mine","63d80eb6-0c0a-452d-b36d-eee5252da412","0","Guns N' Roses","eeb1195b-f213-4ce1-b28c-8565211f8e43","","","https://www.last.fm/music/Guns+N%27+Roses/_/You+Could+Be+Mine","","","","","1108290001"
"Time Is Running Out","3e038632-10a4-4918-8b09-4fc4f5c89dda","0","Muse","fd857293-5ab8-40de-b29e-55a69d4e4d0f","","","https://www.last.fm/music/Muse/_/Time+Is+Running+Out","","","","","1108290001"
"Toxic","0c771a6a-8904-479b-b864-9176047dad59","0","Britney Spears","45a663b5-b1cb-4a91-bff6-2bef7bbfdd76","","","https://www.last.fm/music/Britney+Spears/_/Toxic","","","","","1108290001"
"Stockholm Syndrome","cbdbf977-7ac0-42ee-ab9d-e64ed653d1da","0","Muse","fd857293-5ab8-40de-b29e-55a69d4e4d0f","","","https://www.last.fm/music/Muse/_/Stockholm+Syndrome","","","","","1108290001"
"You're My Best Friend","ad17b4a9-08d9-42d8-bd44-d5dfc42c516a","0","Queen","420ca290-76c5-41af-999e-564d7c71f1a7","","","https://www.last.fm/music/Queen/_/You%27re+My+Best+Friend","","","","","1108290001"
"White Zombie - Ratfinks, Suicide Tanks & Cannibal Girls","","0","Soundtrack","1bf7c8de-dcd1-4274-b27d-c527a182c73e","","","https://www.last.fm/music/Soundtrack/_/White+Zombie+-+Ratfinks,+Suicide+Tanks+&+Cannibal+Girls","","","","","1108290001"
